1002698377,1,0,2013,07,20,1,40,5,1
1004070567,1,0,2012,03,23,1,9,3,6
1005718822,1,0,2014,03,06,1,12,0,7
1007501414,0,0,2012,04,22,1,2,3,12
1010618774,0,0,2014,03,06,2,99,4,33
1013857461,1,0,2013,04,19,1,20,0,2
1016596364,0,0,2010,12,30,3,5,5,1
1025884850,1,0,2010,07,04,4,70,49,102
1030221793,1,0,2012,11,10,1,21,2,1
1034138460,0,0,2010,10,21,3,37,56,61
1038526477,0,0,2011,05,08,3,550,170,238
1040798705,1,0,2012,11,08,1,67,12,15
1042453823,1,0,2012,07,01,1,0,0,5
1045750477,0,0,2011,02,26,5,135,41,3
1048899747,1,0,2014,03,07,1,0,0,7
1052618801,1,0,2011,06,25,1,79,10,7
1056280433,0,0,2011,03,07,6,72,109,686
1062388822,1,0,2011,02,01,7,56,35,255
1066016031,1,0,2014,03,07,5,78,234,34
1070370210,0,0,2014,03,01,1,6,1,9
1074565755,0,0,2010,02,26,8,6,32,10
1078754421,0,0,2011,07,12,9,41,36,106
1081317671,1,0,2011,12,12,2,22,2,1
1086042435,1,0,2012,02,07,10,284,190,771
1088115213,1,0,2012,10,31,9,41,9,11
1095755244,1,0,2011,06,05,9,19,20,22
1100221107,0,0,2014,03,01,11,48,7,116
1101902813,0,0,2014,03,01,12,27,3,1
1103032910,1,0,2014,03,07,1,15,0,3
1105202047,1,0,2013,09,21,5,75,12,58
1107149964,0,0,2010,08,19,5,13,2,16
1108834814,1,0,2011,04,19,1,3,16,1
1110272961,1,0,2014,03,08,1,81,6,75
1112795537,1,0,2013,01,17,7,42,2,3
1116588273,0,0,2014,03,08,5,132,5314,92
1130150542,1,0,2013,12,07,11,17,3,8
1134154305,1,0,2010,11,06,13,102,83,23
1141196582,1,0,2012,12,20,10,44,5,59
1144264391,1,0,2009,12,06,10,101,123,23
1147277230,1,0,2013,08,14,1,69,4,4
1150214835,0,0,2010,11,25,11,464,141,178
1155588977,1,0,2010,03,22,10,169,98,638
1158994217,1,0,2013,09,19,10,14,9,7
1166384567,1,0,2010,03,10,14,7,36,48
1169915591,1,0,2011,01,24,13,12,6,6
1178500237,1,0,2011,07,22,15,9,4,8
1183274833,0,0,2011,03,31,5,179,255,305
1190590091,1,0,2010,05,22,16,30,5,1
1194970351,1,0,2011,04,29,14,48,2,1
1198534452,0,0,2010,12,12,10,120,4,1
1202359124,0,0,2013,11,13,6,114,14,79
1205377450,1,0,2012,10,10,9,15,5,4
1214061985,0,0,2009,11,15,10,968,323,1037
1216091427,0,0,2010,07,13,9,158,207,1295
1220478505,1,0,2010,01,24,11,698,124,24
1223629157,1,0,2011,06,01,11,23,13,35
1227534974,0,0,2010,09,04,9,99,7,3
1231255085,0,0,2010,03,22,5,4,4,63
1235506630,1,0,2011,10,02,17,308,48,246
1240860985,0,0,2011,07,26,18,92,0,2
1244507641,1,0,2011,03,31,19,128,89,195
1250120677,0,0,2009,12,30,20,209,516,89
1254614272,0,0,2010,03,09,15,800,127,585
1259281345,0,0,2011,07,17,14,51,27,21
1262383092,0,0,2011,01,24,21,74,13,207
1266377190,1,0,2012,02,06,22,8,3,2
1269901867,1,0,2011,09,02,16,60,98,110
1272230835,1,0,2011,05,04,20,47,4,2
1274611711,0,0,2010,12,31,20,28,21,27
1279301121,1,0,2013,07,31,1,0,0,8
1283903007,0,0,2013,09,22,10,32,2,60
1289431232,1,0,2012,03,19,22,132,78,645
1292910665,1,0,2013,02,06,7,372,64,525
1297007142,0,0,2013,07,03,4,33,16,1
1300663043,0,0,2010,04,10,16,207,966,618
1303788471,1,0,2011,11,30,9,1,20,3
1309219393,1,0,2013,08,15,1,11,2,82
1313389240,0,0,2010,07,23,4,135,59,55
1316950750,1,0,2013,05,18,11,22,53,17
1326605605,0,0,2010,06,06,9,0,20,149
1338027662,1,0,2011,05,08,9,17,6,35
1341615693,1,0,2013,09,05,1,39,0,1
1346816697,0,0,2010,07,10,15,102,23,249
1351314892,0,0,2011,02,13,1,48,11,3
1355671011,0,0,2013,06,07,19,43,15,8
1360295340,1,0,2010,07,21,9,12,13,3
1368904060,0,0,2011,08,07,15,14,23,50
1379198147,0,0,2011,08,17,5,49,1,135
1399730181,1,0,2011,02,22,5,115,26,14
1401869702,1,0,2010,04,01,11,52,34,25
1404022303,1,0,2010,01,26,15,115,8,5
1406851281,1,0,2010,07,11,9,150,197,1780
1410467771,1,0,2011,05,13,23,55,7,4
1415037180,1,0,2011,01,06,10,10,10,1
1418948890,1,0,2010,03,18,24,33,8,11
1422070154,0,0,2012,08,30,5,39,13,21
1426464840,0,0,2011,06,03,10,61,24,63
1429543333,1,0,2012,05,27,9,0,4,8
1435635883,0,0,2012,01,27,6,19,10,2
1440068797,1,0,2013,08,15,1,0,1,8
1446422543,1,0,2012,04,30,9,614,6,6
1449932102,1,0,2013,04,02,10,40,2,5
1452735354,0,0,2011,11,15,18,29,8,2
1457716610,0,0,2012,03,08,15,35,42,447
1463926402,1,0,2012,06,23,25,21,1,20
1475290303,0,0,2010,08,07,15,33,3,21
1492631813,1,0,2013,01,04,19,38,11,6
1501737535,0,0,2010,09,28,9,95,80,243
1509842393,0,0,2011,10,14,5,10,3,1
1534029087,0,0,2013,08,02,19,26,1,2
1548658895,1,0,2012,03,27,2,113,25,49
1554813173,1,0,2010,12,30,26,1939,73,145
1560477542,1,0,2012,05,24,21,517,9,1
1563087370,0,0,2010,10,22,27,16,0,1
1566418151,0,0,2009,11,03,10,55,19,45
1570586854,1,0,2009,10,17,11,361,784,2801
1573059691,0,0,2010,05,16,10,266,204,246
1576843203,1,0,2011,01,10,11,8,2,1
1580945494,0,0,2011,08,20,26,958,103,1362
1584317342,0,0,2012,05,06,21,91,143,904
1587259142,1,1,2009,12,08,10,153,5264,83
1593175951,0,0,2011,11,09,3,0,3,6
1595396913,0,0,2010,07,04,10,23,5,121
1597637804,1,0,2010,05,15,11,22,18,78
1601865675,1,0,2010,08,23,5,304,239,2
1605367683,1,0,2014,03,02,28,36,25,143
1609107154,1,0,2013,02,10,12,121,16,3
1612906881,0,0,2012,11,16,20,115,54,14
1616321491,0,0,2012,10,19,6,35,3,3
1620742947,1,0,2011,08,27,11,21,20,17
1623878600,1,0,2013,08,02,1,38,7,3
1626725223,1,0,2011,09,16,7,39,4,6
1629625367,1,0,2013,09,14,13,28,7,3
1632705635,1,0,2014,07,05,14,21,5,3
1635547732,1,0,2009,09,30,18,1759,21,54
1637599911,1,0,2011,06,27,15,60,18,17
1640887822,1,0,2011,05,13,9,1732,52,5
1642916290,1,0,2009,11,27,19,8,4,1
1646878837,1,0,2010,09,18,24,64,75,453
1648780673,1,0,2010,01,28,10,6,14,6
1649857100,0,0,2011,10,19,18,44,13,4
1651547353,1,0,2009,10,05,25,1386,57,107
1652866383,1,0,2009,10,11,29,21,0,1
1654517072,1,0,2011,06,19,2,101,13,2
1656085954,0,0,2009,10,25,1,269,45,64
1658019023,0,0,2009,11,02,20,83,35,83
1659229291,1,0,2009,11,07,25,18,30,112
1660366601,1,0,2011,05,01,27,155,28,54
1661690732,0,0,2009,11,17,19,93,45,101
1663461895,1,0,2013,08,01,18,82,24,30
1664938651,0,0,2009,11,29,26,98,269,71
1667153881,0,0,2012,05,19,9,47,1,5
1668268100,1,0,2012,02,06,11,5,1,1
1669178020,1,0,2011,10,03,14,89,11,19
1670484590,0,0,2009,12,15,13,165,28,3
1671908024,0,0,2009,12,20,8,79,15,9
1672917355,1,0,2009,12,23,7,26,0,7
1674429292,1,0,2011,10,04,25,16,5,11
1676368754,1,0,2009,12,29,7,143,1,5
1677122345,1,0,2010,01,01,19,113,8,5
1677438350,0,0,2010,01,02,19,45,3,48
1677811573,1,0,2010,01,03,9,159,5,9
1678327257,1,0,2010,01,05,8,22,4,21
1679353857,0,0,2011,01,20,11,30,1,3
1680308575,1,0,2010,01,10,5,26,6,18
1681502863,0,0,2010,08,23,1,15,0,2
1683334171,0,0,2010,02,04,8,1206,829,11377
1684312275,1,0,2010,05,11,14,108,45,10
1685948935,0,0,2010,01,24,8,5,2,10
1686699013,1,0,2010,01,27,20,102,163,180
1687429137,0,0,2010,01,29,10,65,4,24
1688397990,1,0,2010,03,24,13,8,17,76
1689375443,1,0,2010,02,03,15,6,2,4
1690455575,0,0,2011,05,13,10,36,26,104
1691922682,0,0,2010,05,23,21,90,12,1
1693431993,1,0,2010,02,12,24,150,11,44
1695759761,1,0,2010,02,17,19,4,6,18
1697328792,1,0,2010,02,20,12,88,2,5
1698921820,0,0,2010,02,26,10,97,2,2
1700777172,0,0,2010,02,26,19,920,1102,731
1702262677,1,0,2010,03,01,11,40,0,2
1704359700,1,0,2010,03,03,9,5,8,1
1706109382,1,0,2010,03,06,9,23,13,6
1707066425,0,0,2010,03,08,26,27,10,1
1708320114,0,0,2010,03,10,27,18,6,20
1710458097,1,0,2010,03,13,10,0,9,37
1711991515,0,0,2010,03,16,5,199,2,1
1714516404,0,0,2010,03,19,24,44,46,19
1716459654,1,0,2011,10,28,2,47,16,12
1718258951,1,0,2010,03,25,19,137,15,161
1719440464,1,0,2010,03,26,2,7,3,3
1720855407,0,0,2010,07,02,23,77,88,841
1723477967,0,0,2011,02,26,11,67,30,32
1724487343,0,0,2010,04,03,22,7,1,3
1725998042,0,0,2010,04,06,10,0,6,1
1727242267,0,0,2010,04,09,26,256,50,9
1728283025,1,0,2010,04,11,20,37,31,30
1729088871,1,0,2010,04,12,22,40,4,5
1730298092,0,0,2010,04,15,9,111,169,1569
1731396931,1,0,2011,06,27,1,5,16,1
1732222952,0,0,2010,04,19,21,40,4,1
1732970851,1,0,2010,04,21,30,235,26,4
1734114967,0,0,2010,04,24,9,41,6,35
1734815151,1,0,2010,04,26,5,39,4,1
1736310434,1,0,2010,04,30,19,5,2,1
1736818937,0,0,2010,05,01,9,183,451,8
1737479124,1,0,2010,05,04,25,5,2,1
1738308723,1,0,2010,05,06,20,13,2,7
1739073457,1,0,2010,05,08,9,36,10,10
1740174031,1,0,2010,05,11,9,35,53,101
1740671540,0,0,2010,05,12,10,92,12,6
1741792035,1,0,2010,09,22,21,20,0,1
1742726347,1,0,2010,05,16,3,21,0,1
1743645510,0,0,2010,05,19,31,116,293,444
1744451480,0,0,2010,05,20,7,56,3,1
1745186532,0,0,2012,05,26,23,627,69,13
1746431322,1,0,2010,05,24,9,234,446,60
1747196013,0,0,2010,05,28,10,308,713,2033
1747823513,0,0,2010,05,28,15,516,5,14
1748740350,1,0,2010,05,30,5,20,17,8
1749189482,0,0,2010,06,01,10,64,17,26
1750246073,1,0,2010,06,03,32,32,10,17
1750897284,0,0,2010,06,04,5,267,201,802
1751465903,0,0,2010,06,05,11,70,10,2
1752190850,0,0,2010,06,08,9,266,490,1638
1752598925,1,0,2010,07,03,11,50,10,2
1756360517,0,1,2011,03,17,14,253,900,4589
1757708141,1,0,2010,06,13,10,61,14,72
1758725595,1,0,2010,06,16,1,471,513,370
1759422981,0,0,2011,11,21,13,110,65,37
1760254904,0,0,2010,06,10,2,105,112,1140
1760797585,0,0,2012,01,09,33,122,45,34
1761687460,0,0,2010,06,13,9,73,2,9
1762175402,0,0,2010,06,14,9,17,2,36
1762979450,1,0,2010,06,17,26,22,3,1
1763382215,1,0,2010,06,26,9,103,16,48
1763869147,1,0,2010,06,28,19,13,1,4
1764351580,1,0,2010,06,22,4,18,0,1
1765347224,0,0,2010,06,23,2,221,21,41
1766304081,1,0,2010,07,02,13,75,9,13
1767069081,0,0,2010,07,03,26,6,1,13
1767921410,0,0,2010,06,29,9,287,1935,517
1768574510,0,0,2010,07,02,9,257,239,120
1769212347,0,0,2010,07,06,10,76,3,2
1769963527,1,0,2010,07,07,2,9,29,17
1770522680,0,0,2010,07,18,27,48,1373,226
1771385450,1,0,2010,07,24,15,35,0,5
1771918480,1,0,2010,07,27,9,15,27,11
1772575162,0,0,2010,07,28,2,695,461,966
1773054387,1,0,2010,07,11,2,11,1,3
1773547412,0,0,2010,07,29,9,117,169,142
1774069494,0,0,2010,07,30,22,289,61,103
1774612857,0,0,2010,07,13,9,286,786,5
1775161460,0,0,2010,07,31,9,3,6,2
1775853231,1,0,2010,07,15,18,93,113,58
1776510705,1,0,2010,07,16,20,12,14,8
1777461232,0,0,2010,07,28,5,553,1535,3943
1778706395,0,0,2010,07,19,18,21,46,55
1779749053,1,0,2010,07,20,5,151,468,616
1780203275,1,0,2010,07,20,8,43,1,2
1781043264,0,0,2010,08,01,15,30,20,4
1781486941,0,0,2010,07,22,11,65,35,2
1782337963,0,0,2010,07,23,13,0,5,1
1782768943,1,0,2010,07,23,15,59,9,16
1783478430,0,0,2010,08,01,7,40,63,36
1784021780,1,0,2010,08,01,26,571,35,111
1784547734,0,0,2010,08,02,15,0,49,3
1785183084,1,0,2012,05,03,8,9,25,1
1785889304,0,0,2010,10,07,21,27,200,50
1786660495,1,0,2010,08,09,13,47,4,1
1787382834,1,0,2010,11,01,2,428,75,66
1788043580,1,0,2010,08,27,9,80,12,4
1788966125,1,0,2010,08,07,22,41,5,1
1789490935,0,0,2010,08,07,9,77,59,25
1790207963,1,0,2010,08,08,9,212,314,1
1791033585,0,0,2010,08,28,9,96,48,169
1791697897,0,0,2010,08,11,11,21,28,3
1792225297,0,0,2010,08,11,31,1,48,30
1792933212,1,0,2010,08,14,27,201,16,1
1793426791,1,0,2010,08,13,17,4,5,2
1793902987,1,0,2010,08,13,17,23,3,6
1794676997,0,0,2010,08,14,15,393,471,678
1795222965,0,0,2010,08,15,9,43,56,134
1795897243,0,0,2010,08,16,17,299,52,617
1796645837,1,0,2010,08,17,4,41,4,11
1797114775,0,0,2010,08,17,3,183,14,4
1797511404,1,0,2010,09,30,2,29,5,10
1798193973,0,0,2010,08,19,18,19,25,2
1798676072,0,0,2014,04,19,2,170,12,43
1799093914,1,0,2010,09,19,19,101,22,2
1799640990,1,0,2010,08,24,20,189,26,43
1800397034,0,0,2010,08,25,20,356,32,37
1801058727,0,0,2010,08,23,26,203,22,40
1801512600,0,0,2010,08,26,27,73,102,447
1801745673,0,0,2010,08,24,14,70,19,8
1802023374,0,0,2010,08,28,9,940,1341,338
1802640394,1,0,2010,08,29,9,9,11,25
1803667005,0,0,2010,08,27,15,463,30,47
1804186675,1,0,2014,03,03,18,36,3,26
1804598195,0,0,2010,08,28,10,20,5,6
1805471972,0,0,2010,09,02,17,58,26,26
1806206552,0,0,2010,09,03,2,711,428,696
1806812793,0,0,2010,08,31,32,62,21,2
1807504951,1,0,2010,09,01,9,21,25,6
1808475200,1,0,2010,09,08,9,9,0,1
1809118941,1,0,2010,09,03,15,0,1,38
1810143277,0,0,2010,09,03,4,12,14,4
1810689304,1,0,2010,09,11,17,10,8,23
1811153417,0,0,2011,05,04,8,41,3,1
1811899691,1,0,2010,09,05,9,21,23,5
1812633873,1,0,2010,09,06,11,2,1,23
1813090155,0,0,2010,09,06,15,543,80,1116
1813649112,1,0,2010,09,13,9,247,579,48
1814325871,0,0,2010,09,07,19,58,3,5
1814791471,0,0,2010,09,08,24,50,49,11
1815454891,1,0,2011,02,04,5,39,44,4
1816071171,0,0,2010,09,09,9,20,14,1
1816668047,1,0,2010,09,10,1,127,11,2
1817903285,1,0,2010,09,11,9,57,31,53
1818562823,1,0,2010,09,11,9,10,10,1
1819202404,0,0,2010,09,16,5,91,94,354
1819962393,1,0,2010,09,15,15,242,87,608
1820615812,0,0,2010,09,17,9,233,816,193
1821227644,0,0,2010,09,18,9,255,335,405
1821780794,0,0,2010,09,18,13,1998,78,162
1822310891,1,0,2010,09,21,9,227,193,543
1823263790,0,0,2010,09,20,9,11,10,1
1824135085,0,0,2010,09,27,10,94,64,201
1824660157,0,0,2010,10,01,30,87,43,20
1825236861,0,0,2010,10,02,2,128,51,283
1825980405,0,0,2010,10,04,22,200,22,3
1826545167,0,0,2011,12,13,2,104,17,155
1827145515,0,0,2010,10,07,5,103,257,636
1827873981,1,0,2010,10,09,9,190,429,210
1828307671,0,0,2010,10,10,9,447,651,81
1829094133,0,0,2010,10,12,24,36,2,1
1829857387,1,0,2011,12,08,28,111,560,768
1830286754,1,0,2010,09,27,11,85,6,14
1830832485,1,0,2010,10,16,7,60,1,2
1831566230,0,0,2010,09,27,15,188,113,691
1831977802,0,0,2010,09,27,15,297,166,739
1832877094,0,0,2010,09,28,15,13,4,1
1833472352,1,0,2010,09,28,31,69,55,12
1833971394,1,0,2010,09,28,24,53,8,8
1834624533,1,0,2010,10,20,11,5,6,5
1834975825,1,0,2010,10,20,9,79,77,79
1835460694,0,0,2010,09,29,16,94,53,171
1835991807,0,0,2010,10,22,5,22,34,2
1836532081,0,0,2010,10,22,5,159,182,2030
1837306141,1,0,2010,10,23,6,1996,25,135
1838000770,1,0,2010,11,21,9,88,38,121
1838525100,0,0,2010,10,02,15,46,6,9
1838871494,1,0,2010,10,02,2,46,5,3
1839470524,1,0,2010,10,02,19,21,7,2
1840076484,1,0,2010,10,03,14,45,2,1
1840704524,1,0,2010,10,03,19,17,2,9
1841028033,1,0,2010,10,28,1,50,64,213
1841510704,0,0,2010,10,04,2,55,7,6
1842046050,1,0,2010,10,04,13,5,6,4
1842339377,0,0,2010,10,30,2,306,480,11
1842903595,0,0,2010,10,31,28,22,23,1
1843272382,0,0,2010,10,06,10,120,88,304
1843705351,0,0,2010,11,01,21,91,79,11
1844485510,1,0,2010,10,07,20,0,1,10
1845367523,1,0,2010,11,02,22,41,0,3
1846056323,1,0,2010,11,03,22,32,10,6
1846434625,0,0,2010,11,03,34,77,22,16
1847026845,1,0,2011,03,27,5,277,126,766
1847537860,1,0,2010,10,10,14,27,3,9
1848049583,0,0,2010,11,05,11,21,3,4
1848946202,1,0,2010,11,09,6,100,23,9
1849603003,0,0,2010,11,06,9,107,13,1
1850326691,0,0,2010,11,07,9,11,2,2
1850813485,1,0,2010,11,07,15,1554,58,28
1851651592,0,0,2010,10,13,2,526,1296,3962
1852514910,1,0,2010,10,14,24,23,3,9
1852952342,1,0,2010,10,14,9,46,6,1
1853793820,0,0,2010,10,14,8,20,25,1
1854270511,1,0,2010,11,10,25,4,6,6
1854808887,1,0,2010,11,11,11,32,5,14
1855431360,1,0,2010,10,15,3,17,1,5
1856377555,1,0,2010,11,12,20,48,66,1
1857910110,0,0,2010,10,18,5,134,32,29
1859051593,0,0,2010,11,13,19,315,570,306
1860468360,0,0,2010,11,19,9,200,45,1
1861736020,0,0,2010,10,25,10,11,1,12
1862339592,1,0,2013,11,20,25,24,11,33
1862841904,0,0,2010,10,27,9,123,10,1
1863397305,1,0,2010,11,15,23,78,72,351
1864003312,1,0,2010,10,29,5,109,453,2325
1864656014,0,0,2010,10,30,24,206,68,143
1865168490,1,0,2010,10,31,12,19,2,1
1865722142,1,0,2010,11,01,10,320,72,376
1866175432,0,1,2010,11,01,5,485,2616,1916
1866990313,0,0,2012,02,15,5,74,10,1
1867683780,1,0,2010,11,03,33,33,33,35
1868460655,1,0,2010,11,20,7,89,63,8
1869048632,1,0,2010,11,05,10,52,6,9
1869531624,0,0,2010,11,05,11,13,1,7
1870326015,1,0,2010,11,22,8,85,0,424
1871144023,0,0,2010,11,23,10,16,32,14
1871752660,1,0,2014,07,18,24,84,4,12
1872303575,1,0,2012,03,02,22,93,147,347
1873640413,1,0,2014,01,04,1,23,0,8
1874224095,1,0,2010,11,25,27,50,16,10
1874915735,1,1,2010,11,26,14,76,185,210
1875923841,1,0,2010,11,27,14,12,4,12
1877076301,0,0,2012,10,04,9,85,92,48
1877845602,0,0,2010,11,27,9,146,234,733
1878299011,0,0,2010,11,30,11,2011,83,485
1879035950,0,0,2010,12,17,9,253,414,663
1879584227,0,0,2011,02,19,22,51,7,37
1880062237,1,0,2010,12,02,10,44,27,5
1880860935,0,0,2010,12,03,20,9,4,16
1881609333,0,0,2010,12,03,11,74,124,780
1882282105,1,1,2010,12,04,22,183,12146,187
1882939622,0,0,2010,11,24,24,82,157,262
1883582770,0,0,2010,11,25,13,27,14,2
1884357923,1,0,2010,12,06,6,56,71,413
1885045881,1,0,2014,03,09,1,30,0,1
1885377833,0,0,2010,12,08,10,769,575,1664
1885768705,1,0,2010,12,07,1,150,51,280
1886307570,1,0,2010,12,01,7,46,15,6
1886774481,0,0,2010,12,09,22,71,42,16
1887508643,0,0,2013,11,02,9,31,8,1
1888624412,1,0,2010,12,11,32,63,3,1
1889387833,0,0,2010,12,11,18,31,12,9
1890681247,1,0,2010,12,12,11,19,9,3
1891591045,0,0,2010,12,13,9,27,27,1
1891920054,0,0,2010,12,11,21,331,31,14
1892346584,0,0,2010,12,12,30,62,34,3
1893057927,1,0,2010,12,14,6,0,1,11
1893815612,1,0,2011,01,19,34,23,266,56
1894749325,1,0,2010,12,16,6,141,16,51
1895643973,1,0,2010,12,17,25,6,5,3
1896408153,1,0,2010,12,18,32,29,17,1
1897194373,1,0,2010,12,19,16,22,6,1
1898190997,1,0,2010,12,20,26,181,122,82
1898844584,0,0,2010,12,19,5,28,12,8
1899303192,1,0,2010,12,21,26,200,220,61
1899746873,0,0,2010,12,22,9,29,32,17
1900742887,1,0,2010,12,23,20,18,8,5
1901913662,0,0,2010,12,21,7,377,874,1090
1902791825,1,0,2010,12,25,2,26,2,1
1903568057,0,0,2010,12,26,3,28,25,2
1904377151,1,0,2010,12,27,1,13,16,5
1904901340,0,0,2010,12,23,9,62,40,215
1905798551,0,0,2010,12,29,21,5,20,1
1906569831,0,0,2011,03,26,18,173,284,407
1907233685,0,0,2010,12,30,15,190,227,11
1907974635,0,0,2012,12,08,27,5,0,1
1908724340,1,0,2010,12,26,19,201,11,4
1909431787,1,0,2011,01,02,19,142,115,374
1910005323,1,0,2011,01,02,7,3,7,1
1910292475,0,0,2011,01,03,24,25,32,1
1910849931,1,0,2011,01,03,13,39,22,48
1911719567,0,0,2011,01,04,8,26,25,1
1912181697,0,0,2011,01,05,15,40,36,57
1913061410,1,0,2011,01,02,15,26,29,7
1913741820,1,0,2011,01,03,20,68,105,86
1914459725,1,0,2011,01,07,9,26,13,3
1915008084,0,0,2011,01,06,2,16,2,4
1915590934,1,0,2012,10,21,1,0,1,6
1916462613,0,0,2011,01,09,5,72,28,46
1917064650,0,0,2011,01,10,15,222,281,811
1917475653,1,0,2011,01,11,24,202,7,1
1918304703,0,0,2011,01,11,15,144,65,175
1918756394,1,0,2011,01,14,19,147,43,36
1919368303,0,0,2011,01,19,17,200,110,3
1919923703,1,0,2011,01,13,27,1,1,13
1920914381,1,0,2011,01,14,7,45,1,1
1921912385,0,0,2011,01,15,30,223,97,16
1922534117,0,0,2011,01,15,9,146,10,1
1923133807,0,0,2011,01,16,1,1,0,9
1923746155,0,0,2011,01,16,14,109,88,19
1924802153,0,0,2011,01,26,13,85,3,30
1926216885,0,0,2011,01,18,2,506,51,302
1927410305,0,0,2011,01,19,2,398,290,482
1928340420,0,0,2011,01,29,15,430,348,955
1929684634,0,0,2011,01,30,15,384,127,10
1930716333,0,0,2011,01,22,9,27,21,2
1931376367,1,0,2011,01,23,22,73,1,4
1931901811,0,0,2011,01,23,11,294,89,120
1933062197,1,0,2011,01,24,9,31,1,8
1934055123,1,0,2011,01,25,24,7,2,22
1934792974,1,0,2011,05,17,9,231,1,6
1935390287,0,0,2011,01,26,10,480,326,1614
1936046853,1,0,2011,01,26,7,95,49,90
1936509275,1,0,2011,01,27,1,62,1,10
1937217451,0,0,2011,01,27,15,275,348,218
1937628787,0,0,2011,01,28,22,247,182,259
1938736160,0,0,2011,05,18,8,297,190,57
1939389001,1,0,2011,01,28,20,22,26,26
1940655680,1,0,2011,05,18,9,43,13,11
1941255643,1,0,2011,02,01,9,47,9,12
1942070833,1,0,2011,01,30,25,1,0,9
